时间	桩号	地点	车速（km/h）	车牌
time	station	location	m_fSpeed	m_strCarNum
2021/4/25 20:36	K56+400	青龙立交	4334	蓝渝D357G7
2021/4/25 20:38	K56+400	青龙立交	4605	NO
2021/4/25 20:36	K56+400	青龙立交	4244	蓝渝AA700M
2021/4/25 20:38	K56+400	青龙立交	3433	蓝渝A9GS92
2021/4/25 20:36	K56+400	青龙立交	4471	蓝渝A10NV8
2021/4/25 20:38	K56+400	青龙立交	3896	NO
2021/4/25 20:38	K56+400	青龙立交	4753	蓝粤F13U67
2021/4/25 20:38	K56+400	青龙立交	5002	蓝渝F06378
2021/4/25 20:37	K56+400	青龙立交	4470	蓝渝D119P7
2021/4/25 20:39	K56+400	青龙立交	4297	NO
2021/4/25 20:37	K56+400	青龙立交	4449	蓝渝F7W223
2021/4/25 20:37	K56+400	青龙立交	4349	蓝渝FCA281
2021/4/25 20:37	K56+400	青龙立交	3972	蓝渝A1D77X
2021/4/25 20:37	K56+400	青龙立交	3752	蓝渝A33WL0
2021/4/25 20:39	K56+400	青龙立交	5172	NO
2021/4/25 20:37	K56+400	青龙立交	4922	蓝渝A128LG
2021/4/25 20:37	K56+400	青龙立交	4366	蓝渝F0F558
2021/4/25 20:39	K56+400	青龙立交	3804	蓝渝A67NP5
2021/4/25 20:39	K56+400	青龙立交	3867	蓝渝A45T95
2021/4/25 20:39	K56+400	青龙立交	4335	NO
2021/4/25 20:39	K56+400	青龙立交	4278	NO
2021/4/25 20:39	K56+400	青龙立交	4331	蓝渝A3SP70
2021/4/25 20:37	K56+400	青龙立交	3827	蓝渝AF3W87
2021/4/25 20:37	K56+400	青龙立交	3774	蓝渝A8BD92
2021/4/25 20:37	K56+400	青龙立交	3604	蓝渝AF931B
2021/4/25 20:37	K56+400	青龙立交	3791	蓝渝AH89E3
2021/4/25 20:37	K56+400	青龙立交	4071	NO
2021/4/25 20:38	K56+400	青龙立交	3518	蓝渝AK5M27
2021/4/25 20:38	K56+400	青龙立交	5172	蓝渝A5WM09
2021/4/25 20:38	K56+400	青龙立交	4387	蓝渝AQ53Y0
2021/4/25 20:38	K56+400	青龙立交	4343	蓝渝F7V158
2021/4/25 20:38	K56+400	青龙立交	4463	蓝渝DZ8781
2021/4/25 20:40	K56+400	青龙立交	3889	蓝渝AL50V7
2021/4/25 20:40	K56+400	青龙立交	3599	NO
2021/4/25 20:40	K56+400	青龙立交	3836	NO
2021/4/25 20:38	K56+400	青龙立交	3961	蓝渝BSY908
2021/4/25 20:38	K56+400	青龙立交	5112	蓝渝D6R810
2021/4/25 20:40	K56+400	青龙立交	3806	NO
2021/4/25 20:39	K56+400	青龙立交	4910	蓝渝F81A05
2021/4/25 20:39	K56+400	青龙立交	3640	黄渝A09083D
2021/4/25 20:39	K56+400	青龙立交	3794	蓝渝FDL587
2021/4/25 20:39	K56+400	青龙立交	4333	蓝渝F53Z69
2021/4/25 20:39	K56+400	青龙立交	5025	蓝宁F11K39
2021/4/25 20:41	K56+400	青龙立交	4607	蓝渝A618JL
2021/4/25 20:39	K56+400	青龙立交	3213	蓝渝FNQ568
2021/4/25 20:41	K56+400	青龙立交	4930	NO
2021/4/25 20:39	K56+400	青龙立交	4380	蓝渝FCD521
2021/4/25 20:41	K56+400	青龙立交	4284	蓝渝A6BT30
2021/4/25 20:39	K56+400	青龙立交	3807	蓝渝D611L8
2021/4/25 20:39	K56+400	青龙立交	4637	蓝渝FGT300
2021/4/25 20:39	K56+400	青龙立交	4162	蓝渝FGT300
2021/4/25 20:41	K56+400	青龙立交	4958	蓝渝A3HN55
2021/4/25 20:41	K56+400	青龙立交	3679	NO
2021/4/25 20:39	K56+400	青龙立交	4222	蓝渝A816CG
2021/4/25 20:39	K56+400	青龙立交	5104	蓝渝A6218Y
2021/4/25 20:39	K56+400	青龙立交	4323	蓝渝F1H298
2021/4/25 20:41	K56+400	青龙立交	4667	NO
2021/4/25 20:39	K56+400	青龙立交	4583	蓝渝F83A58
2021/4/25 20:41	K56+400	青龙立交	4570	NO
2021/4/25 20:39	K56+400	青龙立交	4007	蓝渝AZ2K57
2021/4/25 20:39	K56+400	青龙立交	4332	蓝渝F8B297
2021/4/25 20:41	K56+400	青龙立交	3351	NO
2021/4/25 20:42	K56+400	青龙立交	4821	NO
2021/4/25 20:42	K56+400	青龙立交	4495	蓝渝F559F3
2021/4/25 20:40	K56+400	青龙立交	5661	蓝浙J1C7R8
2021/4/25 20:40	K56+400	青龙立交	4202	蓝渝FMD200
2021/4/25 20:40	K56+400	青龙立交	4569	蓝渝AE60S7
2021/4/25 20:40	K56+400	青龙立交	3534	黄渝A19767D
2021/4/25 20:42	K56+400	青龙立交	3811	NO
2021/4/25 20:40	K56+400	青龙立交	3823	蓝渝F235B5
2021/4/25 20:42	K56+400	青龙立交	4381	蓝渝FNB627
2021/4/25 20:42	K56+400	青龙立交	4316	NO
2021/4/25 20:40	K56+400	青龙立交	4410	蓝渝DJA991
2021/4/25 20:40	K56+400	青龙立交	4517	蓝粤T6761D
2021/4/25 20:41	K56+400	青龙立交	4848	蓝渝F82A95
2021/4/25 20:42	K56+400	青龙立交	3763	蓝渝FDD911
2021/4/25 20:41	K56+400	青龙立交	5114	蓝渝DD5616
2021/4/25 20:43	K56+400	青龙立交	4145	蓝渝A800AC
2021/4/25 20:43	K56+400	青龙立交	4010	NO
2021/4/25 20:41	K56+400	青龙立交	3940	蓝渝AZ319J
2021/4/25 20:43	K56+400	青龙立交	4599	NO
2021/4/25 20:41	K56+400	青龙立交	4014	蓝渝F67T57
2021/4/25 20:41	K56+400	青龙立交	4735	蓝渝F67A98
2021/4/25 20:42	K56+400	青龙立交	3101	蓝渝A4M131
2021/4/25 20:42	K56+400	青龙立交	3725	NO
2021/4/25 20:42	K56+400	青龙立交	4706	蓝渝F952L5
2021/4/25 20:42	K56+400	青龙立交	4478	蓝渝A3516D
2021/4/25 20:42	K56+400	青龙立交	4237	蓝渝F63E12
2021/4/25 20:42	K56+400	青龙立交	4775	蓝渝A5RA25
2021/4/25 20:42	K56+400	青龙立交	3654	蓝渝BFX305
2021/4/25 20:44	K56+400	青龙立交	4419	蓝渝FEF548
2021/4/25 20:42	K56+400	青龙立交	4101	蓝渝A9UH89
2021/4/25 20:42	K56+400	青龙立交	4416	蓝渝F5U701
2021/4/25 20:44	K56+400	青龙立交	3705	NO
2021/4/25 20:42	K56+400	青龙立交	3821	蓝渝AJ82R6
2021/4/25 20:44	K56+400	青龙立交	5159	蓝渝FRS399
2021/4/25 20:44	K56+400	青龙立交	4975	NO
2021/4/25 20:42	K56+400	青龙立交	4966	蓝渝F0X767
2021/4/25 20:44	K56+400	青龙立交	4352	NO
2021/4/25 20:42	K56+400	青龙立交	5245	蓝渝FJM032
2021/4/25 20:43	K56+400	青龙立交	4229	蓝渝DHP110
2021/4/25 20:45	K56+400	青龙立交	3393	蓝渝DKF159
2021/4/25 20:45	K56+400	青龙立交	4243	NO
2021/4/25 20:43	K56+400	青龙立交	4706	绿渝AD92939
2021/4/25 20:43	K56+400	青龙立交	4641	NO
2021/4/25 20:45	K56+400	青龙立交	3887	蓝渝AS3U55
2021/4/25 20:43	K56+400	青龙立交	4842	蓝渝AE9Z18
2021/4/25 20:45	K56+400	青龙立交	3236	NO
2021/4/25 20:43	K56+400	青龙立交	6226	蓝渝F6U906
2021/4/25 20:44	K56+400	青龙立交	4759	绿渝ADC0521
2021/4/25 20:44	K56+400	青龙立交	5613	蓝渝FE1005
2021/4/25 20:46	K56+400	青龙立交	4814	绿渝ADA1879
2021/4/25 20:44	K56+400	青龙立交	4889	蓝渝AL3M58
2021/4/25 20:44	K56+400	青龙立交	4599	蓝渝F92A59
2021/4/25 20:46	K56+400	青龙立交	2308	NO
2021/4/25 20:46	K56+400	青龙立交	3900	NO
2021/4/25 20:46	K56+400	青龙立交	4669	NO
2021/4/25 20:46	K56+400	青龙立交	4336	NO
2021/4/25 20:44	K56+400	青龙立交	4966	蓝渝DJD588
2021/4/25 20:46	K56+400	青龙立交	3749	蓝渝FEK258
2021/4/25 20:46	K56+400	青龙立交	4234	NO
2021/4/25 20:47	K56+400	青龙立交	3349	黄渝F27522
2021/4/25 20:47	K56+400	青龙立交	3655	NO
2021/4/25 20:45	K56+400	青龙立交	4884	蓝渝AT335J
2021/4/25 20:45	K56+400	青龙立交	4549	蓝渝FGT002
2021/4/25 20:45	K56+400	青龙立交	4849	蓝渝F60C12
2021/4/25 20:47	K56+400	青龙立交	4205	蓝渝D008U3
2021/4/25 20:45	K56+400	青龙立交	4539	蓝渝AC102V
2021/4/25 20:45	K56+400	青龙立交	4379	蓝渝FMN513
2021/4/25 20:45	K56+400	青龙立交	3816	蓝渝FMN513
2021/4/25 20:45	K56+400	青龙立交	4509	蓝渝AJ836H
2021/4/25 20:47	K56+400	青龙立交	4700	NO
2021/4/25 20:47	K56+400	青龙立交	4488	蓝渝F0U989
2021/4/25 20:47	K56+400	青龙立交	4675	蓝渝A572JB
2021/4/25 20:46	K56+400	青龙立交	4490	蓝渝A513QW
2021/4/25 20:47	K56+400	青龙立交	4244	蓝渝F815P2
2021/4/25 20:48	K56+400	青龙立交	4512	蓝渝D299B7
2021/4/25 20:48	K56+400	青龙立交	4197	蓝渝F9F029
2021/4/25 20:48	K56+400	青龙立交	4188	蓝渝DFB377
2021/4/25 20:48	K56+400	青龙立交	5588	NO
2021/4/25 20:46	K56+400	青龙立交	4553	蓝渝AB279K
2021/4/25 20:46	K56+400	青龙立交	4257	蓝渝AB24U7
2021/4/25 20:46	K56+400	青龙立交	5357	蓝渝AF53D0
2021/4/25 20:48	K56+400	青龙立交	4429	NO
2021/4/25 20:48	K56+400	青龙立交	4896	蓝渝F516M3
2021/4/25 20:48	K56+400	青龙立交	4488	蓝渝A45T33
2021/4/25 20:47	K56+400	青龙立交	4905	蓝渝A6ZM93
2021/4/25 20:49	K56+400	青龙立交	4132	NO
2021/4/25 20:47	K56+400	青龙立交	4152	蓝渝A2H1W8
2021/4/25 20:47	K56+400	青龙立交	4034	NO
2021/4/25 20:47	K56+400	青龙立交	4032	蓝渝F5A999
2021/4/25 20:47	K56+400	青龙立交	4528	蓝渝FC7310
2021/4/25 20:47	K56+400	青龙立交	4295	NO
2021/4/25 20:49	K56+400	青龙立交	4228	蓝渝AQM490
2021/4/25 20:49	K56+400	青龙立交	3875	蓝川AQ9T94
2021/4/25 20:49	K56+400	青龙立交	3861	NO
2021/4/25 20:49	K56+400	青龙立交	4165	蓝渝DHG902
2021/4/25 20:47	K56+400	青龙立交	4686	蓝渝C26H29
2021/4/25 20:47	K56+400	青龙立交	4027	蓝渝A8UM02
2021/4/25 20:49	K56+400	青龙立交	4574	绿渝ADC0521
2021/4/25 20:49	K56+400	青龙立交	4264	蓝渝A7DJ33
2021/4/25 20:48	K56+400	青龙立交	4661	蓝渝DX0760
2021/4/25 20:49	K56+400	青龙立交	4071	蓝渝A266XV
2021/4/25 20:48	K56+400	青龙立交	4292	蓝渝A63VN1
2021/4/25 20:48	K56+400	青龙立交	4460	蓝渝FBY626
2021/4/25 20:48	K56+400	青龙立交	3647	蓝渝FAB402
2021/4/25 20:48	K56+400	青龙立交	4380	蓝渝DP0176
2021/4/25 20:48	K56+400	青龙立交	4764	蓝渝F658A1
2021/4/25 20:48	K56+400	青龙立交	4424	蓝渝A93CQ3
2021/4/25 20:50	K56+400	青龙立交	4396	蓝渝AV2X07
2021/4/25 20:48	K56+400	青龙立交	4093	蓝渝A3BP93
2021/4/25 20:50	K56+400	青龙立交	4030	NO
2021/4/25 20:50	K56+400	青龙立交	2316	NO
2021/4/25 20:51	K56+400	青龙立交	4426	蓝渝F719H6
2021/4/25 20:49	K56+400	青龙立交	4789	绿渝ADA6800
2021/4/25 20:49	K56+400	青龙立交	3654	黄渝A05622F
2021/4/25 20:49	K56+400	青龙立交	4750	蓝渝FJ7777
2021/4/25 20:49	K56+400	青龙立交	4162	蓝渝A235HP
2021/4/25 20:49	K56+400	青龙立交	4934	蓝渝F9A602
2021/4/25 20:49	K56+400	青龙立交	4939	蓝渝AS7T89
2021/4/25 20:49	K56+400	青龙立交	4281	蓝渝FQR125
2021/4/25 20:49	K56+400	青龙立交	3743	蓝渝A90KS1
2021/4/25 20:49	K56+400	青龙立交	3933	蓝渝AQ1V83
2021/4/25 20:49	K56+400	青龙立交	4339	蓝渝A45T49
2021/4/25 20:50	K56+400	青龙立交	4553	蓝渝A3729B
2021/4/25 20:50	K56+400	青龙立交	4635	蓝渝A3729B
2021/4/25 20:50	K56+400	青龙立交	4280	蓝渝FCL136
2021/4/25 20:51	K56+400	青龙立交	3992	蓝渝F0C825
2021/4/25 20:50	K56+400	青龙立交	4398	蓝渝A7YM73
2021/4/25 20:52	K56+400	青龙立交	4456	NO
2021/4/25 20:52	K56+400	青龙立交	3230	NO
2021/4/25 20:50	K56+400	青龙立交	4274	蓝渝A558T1
2021/4/25 20:50	K56+400	青龙立交	4168	黄渝D40056
2021/4/25 20:50	K56+400	青龙立交	5078	蓝渝FY0969
2021/4/25 20:52	K56+400	青龙立交	4048	NO
2021/4/25 20:52	K56+400	青龙立交	3984	NO
2021/4/25 20:52	K56+400	青龙立交	4004	NO
2021/4/25 20:52	K56+400	青龙立交	3966	NO
2021/4/25 20:52	K56+400	青龙立交	4645	NO
2021/4/25 20:52	K56+400	青龙立交	4191	NO
2021/4/25 20:51	K56+400	青龙立交	4802	蓝渝FKK206
2021/4/25 20:51	K56+400	青龙立交	5096	蓝渝FKK206
2021/4/25 20:53	K56+400	青龙立交	4061	蓝渝AG7R99
2021/4/25 20:51	K56+400	青龙立交	4639	蓝渝A0MQ79
2021/4/25 20:51	K56+400	青龙立交	4415	蓝渝F59S61
2021/4/25 20:51	K56+400	青龙立交	5068	蓝渝A35YE0
2021/4/25 20:53	K56+400	青龙立交	3886	NO
2021/4/25 20:51	K56+400	青龙立交	5464	蓝粤DNV975
2021/4/25 20:53	K56+400	青龙立交	4304	蓝渝A85MB0
2021/4/25 20:53	K56+400	青龙立交	4963	蓝鄂QEH998
2021/4/25 20:51	K56+400	青龙立交	4391	蓝渝AZ001Z
2021/4/25 20:51	K56+400	青龙立交	4535	蓝鄂QK8569
2021/4/25 20:53	K56+400	青龙立交	3774	NO
2021/4/25 20:53	K56+400	青龙立交	4626	蓝渝FDY915
2021/4/25 20:52	K56+400	青龙立交	4275	蓝渝A1TR31
2021/4/25 20:54	K56+400	青龙立交	4368	NO
2021/4/25 20:54	K56+400	青龙立交	4150	NO
2021/4/25 20:54	K56+400	青龙立交	4941	NO
2021/4/25 20:52	K56+400	青龙立交	4712	蓝渝D729M7
2021/4/25 20:54	K56+400	青龙立交	3953	蓝渝FFB655
2021/4/25 20:52	K56+400	青龙立交	4439	蓝渝FKH885
2021/4/25 20:53	K56+400	青龙立交	4074	蓝渝DCB420
2021/4/25 20:53	K56+400	青龙立交	3874	蓝渝F8L035
2021/4/25 20:55	K56+400	青龙立交	4303	NO
2021/4/25 20:53	K56+400	青龙立交	4406	蓝渝A9GS92
2021/4/25 20:53	K56+400	青龙立交	3992	蓝渝A8EF50
2021/4/25 20:55	K56+400	青龙立交	4970	蓝渝AM97F3
2021/4/25 20:53	K56+400	青龙立交	3973	蓝渝D08620
2021/4/25 20:53	K56+400	青龙立交	3626	蓝渝FPG858
2021/4/25 20:53	K56+400	青龙立交	3611	黄渝A03703D
2021/4/25 20:55	K56+400	青龙立交	4450	NO
2021/4/25 20:55	K56+400	青龙立交	5250	NO
2021/4/25 20:54	K56+400	青龙立交	4956	蓝渝FDX881
2021/4/25 20:54	K56+400	青龙立交	4913	蓝渝A0290D
2021/4/25 20:54	K56+400	青龙立交	5055	蓝渝DD7295
2021/4/25 20:54	K56+400	青龙立交	4640	蓝渝DD7295
2021/4/25 20:54	K56+400	青龙立交	4908	蓝渝A8A96V
2021/4/25 20:54	K56+400	青龙立交	4024	蓝渝AY3X30
2021/4/25 20:54	K56+400	青龙立交	4253	蓝渝F71F79
2021/4/25 20:56	K56+400	青龙立交	4614	NO
2021/4/25 20:54	K56+400	青龙立交	4924	蓝渝DLJ622
2021/4/25 20:54	K56+400	青龙立交	4202	蓝渝F26F95
2021/4/25 20:54	K56+400	青龙立交	4402	蓝渝F26F95
2021/4/25 20:55	K56+400	青龙立交	4354	蓝渝DMR645
2021/4/25 20:55	K56+400	青龙立交	4093	蓝渝DAH972
2021/4/25 20:55	K56+400	青龙立交	4898	蓝渝F80A28
2021/4/25 20:55	K56+400	青龙立交	5091	绿渝ADF2038
2021/4/25 20:57	K56+400	青龙立交	3416	蓝渝F65Z57
2021/4/25 20:57	K56+400	青龙立交	3387	NO
2021/4/25 20:57	K56+400	青龙立交	4492	蓝渝F30S31
2021/4/25 20:56	K56+400	青龙立交	4746	蓝渝F07167
2021/4/25 20:58	K56+400	青龙立交	4221	NO
2021/4/25 20:58	K56+400	青龙立交	5371	蓝渝D908V0
2021/4/25 20:56	K56+400	青龙立交	4626	蓝渝BJD775
2021/4/25 20:56	K56+400	青龙立交	4805	蓝渝F16K02
2021/4/25 20:58	K56+400	青龙立交	4370	蓝渝F8X617
2021/4/25 20:56	K56+400	青龙立交	4601	蓝渝FPL282
2021/4/25 20:56	K56+400	青龙立交	5020	黑渝F06818
2021/4/25 20:57	K56+400	青龙立交	4759	蓝渝F156P2
2021/4/25 20:57	K56+400	青龙立交	4893	蓝渝FMH082
2021/4/25 20:57	K56+400	青龙立交	5406	蓝渝A855EA
2021/4/25 20:57	K56+400	青龙立交	5086	蓝渝F9X331
2021/4/25 20:59	K56+400	青龙立交	3667	NO
2021/4/25 20:59	K56+400	青龙立交	4209	NO
2021/4/25 20:59	K56+400	青龙立交	3691	NO
2021/4/25 20:57	K56+400	青龙立交	4917	蓝渝FDG939
2021/4/25 20:59	K56+400	青龙立交	4295	蓝渝FFD067
2021/4/25 20:59	K56+400	青龙立交	4177	蓝渝AQ377U
2021/4/25 20:59	K56+400	青龙立交	4304	蓝渝FX3693
2021/4/25 20:58	K56+400	青龙立交	4254	蓝渝AC99G7
2021/4/25 20:59	K56+400	青龙立交	3745	NO
2021/4/25 20:59	K56+400	青龙立交	3887	NO
2021/4/25 21:00	K56+400	青龙立交	3808	蓝渝FRJ456
2021/4/25 21:00	K56+400	青龙立交	3326	NO
2021/4/25 21:00	K56+400	青龙立交	3968	NO
2021/4/25 21:00	K56+400	青龙立交	4757	蓝渝F92R21
2021/4/25 21:00	K56+400	青龙立交	3839	NO
2021/4/25 21:00	K56+400	青龙立交	4101	NO
2021/4/25 20:58	K56+400	青龙立交	5038	蓝渝FKE257
2021/4/25 21:00	K56+400	青龙立交	4658	NO
2021/4/25 21:00	K56+400	青龙立交	4171	蓝渝AD8X61
2021/4/25 20:58	K56+400	青龙立交	4096	蓝渝FE9702
2021/4/25 21:00	K56+400	青龙立交	3810	NO
2021/4/25 20:59	K56+400	青龙立交	4133	蓝渝FHH121
2021/4/25 20:59	K56+400	青龙立交	5003	NO
2021/4/25 20:59	K56+400	青龙立交	5572	蓝渝FBY234
2021/4/25 21:01	K56+400	青龙立交	3449	NO
2021/4/25 21:01	K56+400	青龙立交	3746	蓝渝F67T57
2021/4/25 20:59	K56+400	青龙立交	5682	蓝渝DLY917
2021/4/25 20:59	K56+400	青龙立交	4807	蓝渝AX06N3
2021/4/25 21:00	K56+400	青龙立交	4476	NO
2021/4/25 21:00	K56+400	青龙立交	4527	蓝渝F60U93
2021/4/25 21:00	K56+400	青龙立交	5328	蓝晋KZG710
2021/4/25 21:00	K56+400	青龙立交	4375	蓝渝F8D552
2021/4/25 21:00	K56+400	青龙立交	4101	蓝渝AL198L
2021/4/25 21:00	K56+400	青龙立交	4562	NO
2021/4/25 21:02	K56+400	青龙立交	4654	NO
2021/4/25 21:00	K56+400	青龙立交	4770	蓝渝F6W630
2021/4/25 21:02	K56+400	青龙立交	4177	蓝渝FRK999
2021/4/25 21:02	K56+400	青龙立交	4458	NO
2021/4/25 21:02	K56+400	青龙立交	4534	NO
2021/4/25 21:03	K56+400	青龙立交	3919	蓝冀TE3S66
2021/4/25 21:03	K56+400	青龙立交	4261	NO
2021/4/25 21:03	K56+400	青龙立交	4492	蓝渝AT0399
2021/4/25 21:03	K56+400	青龙立交	3780	蓝渝A3RP57
2021/4/25 21:03	K56+400	青龙立交	4174	蓝渝FKH199
2021/4/25 21:03	K56+400	青龙立交	4665	蓝渝AT366A
2021/4/25 21:03	K56+400	青龙立交	4613	蓝粤F3G679
2021/4/25 21:03	K56+400	青龙立交	4262	蓝渝FBF325
2021/4/25 21:01	K56+400	青龙立交	4456	NO
2021/4/25 21:02	K56+400	青龙立交	4556	蓝渝FRT886
2021/4/25 21:04	K56+400	青龙立交	4390	NO
2021/4/25 21:02	K56+400	青龙立交	3706	蓝渝AP8W22
2021/4/25 21:02	K56+400	青龙立交	4297	蓝渝F16K29
2021/4/25 21:02	K56+400	青龙立交	4400	蓝渝F817A2
2021/4/25 21:03	K56+400	青龙立交	5156	蓝渝FEK258
2021/4/25 21:04	K56+400	青龙立交	3281	NO
2021/4/25 21:05	K56+400	青龙立交	4386	蓝青FBY383
2021/4/25 21:05	K56+400	青龙立交	5008	NO
2021/4/25 21:03	K56+400	青龙立交	4568	蓝渝FDY729
2021/4/25 21:03	K56+400	青龙立交	4568	蓝渝FNE339
2021/4/25 21:05	K56+400	青龙立交	4427	蓝渝FQS888
2021/4/25 21:05	K56+400	青龙立交	3399	NO
2021/4/25 21:05	K56+400	青龙立交	4400	蓝渝F677R9
2021/4/25 21:03	K56+400	青龙立交	4166	蓝渝F19S03
2021/4/25 21:05	K56+400	青龙立交	3615	NO
2021/4/25 21:05	K56+400	青龙立交	3941	蓝渝FL3566
2021/4/25 21:04	K56+400	青龙立交	3415	蓝渝F88W80
2021/4/25 21:04	K56+400	青龙立交	4353	蓝渝F72V03
2021/4/25 21:04	K56+400	青龙立交	4246	蓝渝F58M86
2021/4/25 21:04	K56+400	青龙立交	4370	蓝渝DGE395
2021/4/25 21:04	K56+400	青龙立交	4057	蓝渝F167P2
2021/4/25 21:06	K56+400	青龙立交	4385	蓝渝FKF183
2021/4/25 21:04	K56+400	青龙立交	4204	蓝渝F1W576
2021/4/25 21:06	K56+400	青龙立交	4777	蓝渝A103G1
2021/4/25 21:06	K56+400	青龙立交	4821	蓝渝F3G639
2021/4/25 21:04	K56+400	青龙立交	4128	蓝渝DAR287
2021/4/25 21:06	K56+400	青龙立交	5143	蓝渝FAT319
2021/4/25 21:06	K56+400	青龙立交	4176	NO
2021/4/25 21:06	K56+400	青龙立交	4011	NO
2021/4/25 21:06	K56+400	青龙立交	2729	黄渝A17969F
2021/4/25 21:05	K56+400	青龙立交	4356	蓝渝A575DH
2021/4/25 21:07	K56+400	青龙立交	3518	蓝渝FL1678
2021/4/25 21:05	K56+400	青龙立交	4426	蓝渝F80A58
2021/4/25 21:05	K56+400	青龙立交	4248	蓝渝A64K69
2021/4/25 21:05	K56+400	青龙立交	5393	蓝渝F7W153
2021/4/25 21:07	K56+400	青龙立交	4821	蓝渝F96A99
2021/4/25 21:07	K56+400	青龙立交	3893	NO
2021/4/25 21:07	K56+400	青龙立交	4858	NO
2021/4/25 21:07	K56+400	青龙立交	4825	绿渝AF65393
2021/4/25 21:07	K56+400	青龙立交	4097	NO
2021/4/25 21:06	K56+400	青龙立交	4133	黄渝AL7536
2021/4/25 21:06	K56+400	青龙立交	5089	蓝渝A3HN55
2021/4/25 21:06	K56+400	青龙立交	4083	黄渝AL5816
2021/4/25 21:06	K56+400	青龙立交	4449	蓝渝AT359U
2021/4/25 21:08	K56+400	青龙立交	4295	蓝渝DK0854
2021/4/25 21:06	K56+400	青龙立交	3779	蓝渝F9T752
2021/4/25 21:08	K56+400	青龙立交	4553	NO
2021/4/25 21:08	K56+400	青龙立交	3531	NO
2021/4/25 21:08	K56+400	青龙立交	3712	NO
2021/4/25 21:07	K56+400	青龙立交	4553	蓝渝FGA600
2021/4/25 21:07	K56+400	青龙立交	4435	蓝渝DHG613
2021/4/25 21:09	K56+400	青龙立交	4193	蓝渝D00Y12
2021/4/25 21:09	K56+400	青龙立交	4038	NO
2021/4/25 21:09	K56+400	青龙立交	4559	蓝渝F0F737
2021/4/25 21:09	K56+400	青龙立交	4642	蓝渝A3T884
2021/4/25 21:07	K56+400	青龙立交	4704	蓝渝AD77C8
2021/4/25 21:09	K56+400	青龙立交	4474	NO
2021/4/25 21:07	K56+400	青龙立交	4796	蓝渝F079D5
2021/4/25 21:09	K56+400	青龙立交	4635	蓝渝D11M76
2021/4/25 21:10	K56+400	青龙立交	4632	NO
2021/4/25 21:08	K56+400	青龙立交	5610	蓝渝F5D613
2021/4/25 21:08	K56+400	青龙立交	4336	蓝渝AM690D
2021/4/25 21:10	K56+400	青龙立交	4388	蓝渝FRU877
2021/4/25 21:10	K56+400	青龙立交	4209	蓝渝F17K79
2021/4/25 21:10	K56+400	青龙立交	4101	蓝鄂EFB326
2021/4/25 21:08	K56+400	青龙立交	4293	蓝渝F7U606
2021/4/25 21:08	K56+400	青龙立交	4360	蓝渝A353KL
2021/4/25 21:10	K56+400	青龙立交	3567	NO
2021/4/25 21:09	K56+400	青龙立交	4584	蓝渝F6U251
2021/4/25 21:09	K56+400	青龙立交	4368	蓝苏BL29H2
2021/4/25 21:09	K56+400	青龙立交	4182	黄渝AL3686
2021/4/25 21:11	K56+400	青龙立交	3290	NO
2021/4/25 21:11	K56+400	青龙立交	4114	蓝渝HAL399
2021/4/25 21:09	K56+400	青龙立交	4360	蓝渝AD736M
2021/4/25 21:11	K56+400	青龙立交	4299	蓝渝D82N93
2021/4/25 21:11	K56+400	青龙立交	4000	蓝渝DBE563
2021/4/25 21:10	K56+400	青龙立交	4062	蓝渝AC1D79
2021/4/25 21:11	K56+400	青龙立交	4486	NO
2021/4/25 21:10	K56+400	青龙立交	4819	蓝渝FMS526
2021/4/25 21:10	K56+400	青龙立交	4944	蓝渝A5K99F
2021/4/25 21:10	K56+400	青龙立交	3280	蓝渝D76S06
2021/4/25 21:10	K56+400	青龙立交	4039	蓝渝D76S06
2021/4/25 21:10	K56+400	青龙立交	4273	蓝渝DFK522
2021/4/25 21:12	K56+400	青龙立交	4470	蓝渝F2C009
2021/4/25 21:10	K56+400	青龙立交	4366	蓝渝AFN796
2021/4/25 21:12	K56+400	青龙立交	4182	NO
2021/4/25 21:10	K56+400	青龙立交	5127	蓝渝AP672E
2021/4/25 21:10	K56+400	青龙立交	4496	蓝渝AE998R
2021/4/25 21:12	K56+400	青龙立交	4127	NO
2021/4/25 21:11	K56+400	青龙立交	4385	蓝渝AS977A
2021/4/25 21:11	K56+400	青龙立交	3716	蓝渝AN7K71
2021/4/25 21:11	K56+400	青龙立交	4174	蓝渝A85MB0
2021/4/25 21:13	K56+400	青龙立交	4630	蓝渝AC52M7
2021/4/25 21:11	K56+400	青龙立交	3347	蓝渝F92F63
2021/4/25 21:13	K56+400	青龙立交	4232	NO
2021/4/25 21:11	K56+400	青龙立交	4619	蓝渝F87F50
2021/4/25 21:13	K56+400	青龙立交	3040	NO
2021/4/25 21:12	K56+400	青龙立交	6011	蓝渝F3B877
2021/4/25 21:13	K56+400	青龙立交	3691	NO
2021/4/25 21:13	K56+400	青龙立交	3703	NO
2021/4/25 21:12	K56+400	青龙立交	5229	蓝渝DJP668
2021/4/25 21:14	K56+400	青龙立交	4821	蓝渝F1X573
2021/4/25 21:12	K56+400	青龙立交	4155	蓝渝FPC763
2021/4/25 21:12	K56+400	青龙立交	3906	蓝渝FPC763
2021/4/25 21:14	K56+400	青龙立交	4522	NO
2021/4/25 21:14	K56+400	青龙立交	3823	NO
2021/4/25 21:14	K56+400	青龙立交	4372	NO
